1.000000000	0.059105747	1.000000000	0.003493489	0.007454186	0.059105747	0.059105747	0.000030668	0.000979760	0.059105747	0.003493489	0.059105747	0.003493489	0.000432483	0.001791763	0.031301113	0.031301113	1.000000000	1.000000000	0.059105747	0.002478752	0.059105747	0.018315639	0.000002015	0.059105747	0.000000128	0.000335463	0.059105747	0.002478752	0.001315880	0.003493489	0.059105747	0.018315639	0.031301113	0.018315639	0.000000000	0.001315880	0.018315639	0.059105747
0.059105747	1.000000000	0.059105747	0.001791763	0.018315639	1.000000000	0.059105747	0.000030668	0.000979760	0.059105747	0.003493489	0.059105747	0.003493489	0.000432483	0.001791763	0.031301113	0.135335283	0.059105747	0.059105747	0.059105747	0.002478752	0.059105747	0.018315639	0.000002015	0.059105747	0.000000128	0.000335463	0.059105747	0.002478752	0.001315880	0.003493489	1.000000000	0.018315639	0.031301113	0.018315639	0.000000000	0.001315880	0.018315639	0.059105747
1.000000000	0.059105747	1.000000000	0.003493489	0.007454186	0.059105747	0.059105747	0.000030668	0.000979760	0.059105747	0.003493489	0.059105747	0.003493489	0.000432483	0.001791763	0.031301113	0.031301113	1.000000000	1.000000000	0.059105747	0.002478752	0.059105747	0.018315639	0.000002015	0.059105747	0.000000128	0.000335463	0.059105747	0.002478752	0.001315880	0.003493489	0.059105747	0.018315639	0.031301113	0.018315639	0.000000000	0.001315880	0.018315639	0.059105747
0.003493489	0.001791763	0.003493489	1.000000000	0.000562390	0.001791763	0.001791763	0.000010241	0.000335463	0.001791763	0.000979760	0.001791763	0.003493489	0.000068296	0.000206485	0.001315880	0.001315880	0.003493489	0.003493489	0.001791763	0.000432483	0.001791763	0.001791763	0.000001490	0.001791763	0.000000128	0.000206485	0.001791763	0.000432483	0.000432483	0.000979760	0.001791763	0.001791763	0.001315880	0.000979760	0.000000000	0.000432483	0.001791763	0.001791763
0.007454186	0.018315639	0.007454186	0.000562390	1.000000000	0.018315639	0.007454186	0.000014585	0.000335463	0.007454186	0.000979760	0.007454186	0.000979760	0.000163647	0.001791763	0.005034190	0.011422891	0.007454186	0.007454186	0.018315639	0.000738343	0.007454186	0.003493489	0.000001110	0.007454186	0.000000078	0.000130482	0.007454186	0.001315880	0.000432483	0.000979760	0.018315639	0.003493489	0.005034190	0.003493489	0.000000000	0.000432483	0.003493489	0.007454186
0.059105747	1.000000000	0.059105747	0.001791763	0.018315639	1.000000000	0.059105747	0.000030668	0.000979760	0.059105747	0.003493489	0.059105747	0.003493489	0.000432483	0.001791763	0.031301113	0.135335283	0.059105747	0.059105747	0.059105747	0.002478752	0.059105747	0.018315639	0.000002015	0.059105747	0.000000128	0.000335463	0.059105747	0.002478752	0.001315880	0.003493489	1.000000000	0.018315639	0.031301113	0.018315639	0.000000000	0.001315880	0.018315639	0.059105747
0.059105747	0.059105747	0.059105747	0.001791763	0.007454186	0.059105747	1.000000000	0.000030668	0.000979760	0.059105747	0.007454186	0.059105747	0.003493489	0.000432483	0.001791763	0.031301113	0.031301113	0.059105747	0.059105747	0.059105747	0.002478752	0.059105747	0.018315639	0.000002015	0.059105747	0.000000128	0.000335463	0.059105747	0.002478752	0.001315880	0.003493489	0.059105747	0.018315639	0.031301113	0.018315639	0.000000000	0.002478752	0.018315639	0.059105747
0.000030668	0.000030668	0.000030668	0.000010241	0.000014585	0.000030668	0.000030668	1.000000000	0.000007267	0.000030668	0.000021014	0.000030668	0.000021014	0.000006144	0.000010241	0.000025343	0.000025343	0.000030668	0.000030668	0.000030668	0.000012204	0.000030668	0.000030668	0.000000069	0.000030668	0.000000021	0.000005207	0.000030668	0.000012204	0.000008616	0.000021014	0.000030668	0.000030668	0.000025343	0.000021014	0.000000000	0.000025343	0.000030668	0.000030668
0.000979760	0.000979760	0.000979760	0.000335463	0.000335463	0.000979760	0.000979760	0.000007267	1.000000000	0.000979760	0.000562390	0.000979760	0.000562390	0.000068296	0.000130482	0.000738343	0.000738343	0.000979760	0.000979760	0.000979760	0.000262250	0.000979760	0.001791763	0.000002015	0.000979760	0.000000164	0.000130482	0.000979760	0.000432483	0.000104623	0.000562390	0.000979760	0.000562390	0.000738343	0.000562390	0.000000000	0.000432483	0.000979760	0.000979760
0.059105747	0.059105747	0.059105747	0.001791763	0.007454186	0.059105747	0.059105747	0.000030668	0.000979760	1.000000000	0.003493489	0.059105747	0.003493489	0.000432483	0.001791763	0.031301113	0.031301113	0.059105747	0.059105747	0.059105747	0.002478752	0.059105747	0.018315639	0.000002744	0.059105747	0.000000128	0.000335463	0.059105747	0.002478752	0.001315880	0.003493489	0.059105747	0.018315639	0.031301113	0.018315639	0.000000000	0.001315880	0.018315639	0.059105747
0.003493489	0.003493489	0.003493489	0.000979760	0.000979760	0.003493489	0.007454186	0.000021014	0.000562390	0.003493489	1.000000000	0.003493489	0.001791763	0.000163647	0.000335463	0.002478752	0.002478752	0.003493489	0.003493489	0.003493489	0.000738343	0.007454186	0.001791763	0.000001490	0.003493489	0.000000164	0.000206485	0.003493489	0.001315880	0.000738343	0.000979760	0.003493489	0.003493489	0.002478752	0.001791763	0.000000000	0.001315880	0.001791763	0.003493489
0.059105747	0.059105747	0.059105747	0.001791763	0.007454186	0.059105747	0.059105747	0.000030668	0.000979760	0.059105747	0.003493489	1.000000000	0.003493489	0.000432483	0.001791763	0.031301113	0.031301113	0.059105747	0.059105747	0.059105747	0.002478752	0.059105747	0.018315639	0.000002744	0.059105747	0.000000164	0.000562390	0.059105747	0.002478752	0.001315880	0.003493489	0.059105747	0.018315639	0.031301113	0.018315639	0.000000000	0.001315880	0.018315639	0.059105747
0.003493489	0.003493489	0.003493489	0.003493489	0.000979760	0.003493489	0.003493489	0.000021014	0.000562390	0.003493489	0.001791763	0.003493489	1.000000000	0.000104623	0.000979760	0.002478752	0.002478752	0.003493489	0.003493489	0.003493489	0.000738343	0.003493489	0.003493489	0.000002015	0.003493489	0.000000213	0.000206485	0.003493489	0.000738343	0.000738343	0.000979760	0.003493489	0.003493489	0.002478752	0.001791763	0.000000000	0.001315880	0.003493489	0.003493489
0.000432483	0.000432483	0.000432483	0.000068296	0.000163647	0.000432483	0.000432483	0.000006144	0.000068296	0.000432483	0.000163647	0.000432483	0.000104623	1.000000000	0.000068296	0.000335463	0.000562390	0.000432483	0.000432483	0.000432483	0.000562390	0.000432483	0.000262250	0.000000545	0.000432483	0.000000088	0.000045400	0.000432483	0.000130482	0.000055565	0.000163647	0.000432483	0.000262250	0.000335463	0.000432483	0.000000000	0.000130482	0.000262250	0.000432483
0.001791763	0.001791763	0.001791763	0.000206485	0.001791763	0.001791763	0.001791763	0.000010241	0.000130482	0.001791763	0.000335463	0.001791763	0.000979760	0.000068296	1.000000000	0.001315880	0.001315880	0.001791763	0.001791763	0.003493489	0.000262250	0.001791763	0.000979760	0.000000832	0.001791763	0.000000061	0.000055565	0.001791763	0.000432483	0.000163647	0.000335463	0.001791763	0.000979760	0.001315880	0.000979760	0.000000000	0.000262250	0.000979760	0.001791763
