0.218289	0.045384	0.218289	0.161353	0.036558	0.045384	0.058586	0.023330	0.030256	0.058878	0.033296	0.058808	0.034482	0.028825	0.032000	0.050152	0.046718	0.218289	0.218289	0.058303	0.032525	0.058695	0.043278	0.013142	0.058903	0.003684	0.027843	0.058885	0.032579	0.032057	0.033546	0.045384	0.043737	0.050554	0.044511	0.000000	0.030004	0.043012	0.058881
0.054914	0.241926	0.054914	0.038195	0.169022	0.241926	0.073858	0.029563	0.037780	0.074230	0.041540	0.074139	0.041234	0.037675	0.043341	0.063647	0.172476	0.054914	0.054914	0.132859	0.041203	0.073997	0.054577	0.016132	0.074304	0.004432	0.034171	0.074238	0.042922	0.040020	0.041852	0.241926	0.055155	0.064154	0.056716	0.000001	0.037457	0.054242	0.132810
0.218289	0.045384	0.218289	0.161353	0.036558	0.045384	0.058586	0.023330	0.030256	0.058878	0.033296	0.058808	0.034482	0.028825	0.032000	0.050152	0.046718	0.218289	0.218289	0.058303	0.032525	0.058695	0.043278	0.013142	0.058903	0.003684	0.027843	0.058885	0.032579	0.032057	0.033546	0.045384	0.043737	0.050554	0.044511	0.000000	0.030004	0.043012	0.058881
0.009337	0.008458	0.009337	0.260974	0.008094	0.008458	0.008825	0.007535	0.010677	0.008884	0.011007	0.009129	0.132724	0.007695	0.008877	0.008746	0.008506	0.009337	0.009337	0.008783	0.009004	0.008849	0.010395	0.005682	0.008885	0.001846	0.146026	0.008885	0.009519	0.010438	0.011206	0.008458	0.009933	0.008798	0.009552	0.000000	0.011194	0.010334	0.008886
0.017180	0.023590	0.017180	0.013066	0.233675	0.023590	0.021168	0.010238	0.013001	0.021286	0.014050	0.021255	0.013943	0.013461	0.017681	0.019296	0.086247	0.017180	0.017180	0.081645	0.014036	0.021214	0.017207	0.005588	0.021304	0.001535	0.011810	0.021289	0.016319	0.013743	0.014158	0.023590	0.017378	0.019437	0.017869	0.000000	0.012856	0.017104	0.021299
0.040999	0.222557	0.040999	0.027864	0.047826	0.222557	0.056261	0.021500	0.027520	0.056538	0.030393	0.056472	0.030171	0.026920	0.030904	0.047846	0.090596	0.040999	0.040999	0.114103	0.030092	0.056363	0.040642	0.011731	0.056595	0.003223	0.024863	0.056544	0.031192	0.029167	0.030619	0.222557	0.041078	0.048235	0.042240	0.000000	0.027302	0.040390	0.056609
0.028163	0.029438	0.028163	0.021711	0.024200	0.029438	0.155016	0.017685	0.021995	0.037301	0.145237	0.037254	0.023900	0.020565	0.021818	0.032249	0.030210	0.028163	0.028163	0.036920	0.022349	0.037922	0.028287	0.009408	0.095836	0.002986	0.019917	0.037305	0.023421	0.021987	0.023093	0.029438	0.029204	0.032501	0.028959	0.000000	0.150914	0.028644	0.095836
0.005713	0.005734	0.005713	0.006823	0.005485	0.005734	0.006431	0.317442	0.007319	0.006018	0.007384	0.006006	0.007327	0.006421	0.005829	0.005923	0.005763	0.005713	0.005713	0.005949	0.005774	0.005994	0.007748	0.002870	0.006019	0.001236	0.008119	0.006019	0.006703	0.005851	0.126370	0.005734	0.006269	0.005958	0.005827	0.000000	0.134688	0.008233	0.006020
0.009866	0.009976	0.009866	0.011047	0.009369	0.009976	0.011241	0.008965	0.271966	0.010857	0.011536	0.010838	0.012262	0.009519	0.009245	0.010499	0.010134	0.009866	0.009866	0.010737	0.010609	0.010816	0.101721	0.006637	0.010863	0.002239	0.011974	0.010859	0.011082	0.008728	0.013111	0.009976	0.010314	0.010565	0.010175	0.248742	0.139025	0.017430	0.010863
0.023456	0.024709	0.023456	0.015926	0.019678	0.024709	0.032156	0.012286	0.015726	0.149332	0.017371	0.032277	0.017241	0.015382	0.017106	0.027345	0.025446	0.023456	0.023456	0.031990	0.017195	0.032215	0.023226	0.007336	0.090848	0.001842	0.014209	0.032318	0.017220	0.016668	0.017501	0.024709	0.023475	0.027567	0.024141	0.000000	0.015603	0.023082	0.090848
0.013246	0.013594	0.013246	0.013052	0.012012	0.013594	0.017760	0.011054	0.013475	0.015922	0.253293	0.015897	0.014463	0.011733	0.011449	0.014546	0.013847	0.013246	0.013246	0.015754	0.012376	0.075739	0.013520	0.006107	0.015936	0.002239	0.012239	0.015924	0.014036	0.012946	0.012893	0.013594	0.014899	0.014648	0.013605	0.248742	0.141421	0.013970	0.015936
